LASTUPDATEDATE,BUILDINGNAMEID,ENGLISHBUILDINGNAME,CHINESEBUILDINGNAME,NAMESTATUS,ST_CODE
2023/09/03 00:00:00,"1109967595",Parkview Suite,陽明居,O,"75493"
2023/09/03 00:00:00,"1109967584",Kam Ming Yuen,錦明園,E,"73174"
2023/09/03 00:00:00,"1109967568",Hong Kong Parkview Block 2,陽明山莊第２座,E,"75493"
2023/09/03 00:00:00,"1109967581",Ming Yuen Mansions (Stage 3),明園洋樓（第三期）,E,"75300"
2023/09/03 00:00:00,"1109967629",Roca Centre Block 1,樂嘉中心第一座,E,"78725"
2023/09/03 00:00:00,"1109967604",Tung Fat Building Block D,東發大廈Ｄ座,E,"76844"
2023/09/03 00:00:00,"1109967578",North Point Ferry Pier,北角渡輪碼頭,E,"72520"
2023/09/03 00:00:00,"1109967656",Ka Wai Building Block B,嘉威大廈Ｂ座,E,"75393"
2023/09/03 00:00:00,"1109967636",Hong Kong Parkview Block 7,陽明山莊凌雲閣（第七座）,E,"75493"
2023/09/03 00:00:00,"1109967648",Fairview Court,昌輝閣,E,
2023/09/03 00:00:00,"1109967643",Han Palace Building,漢宮大廈,E,"73179"
2023/09/03 00:00:00,"1109967624",Twin Bay,雙灣,E,
2023/09/03 00:00:00,"1109967611",Kam Ping Mansion Block A,錦屏樓Ａ座,E,"76843"
2023/09/03 00:00:00,"1109967576",Tropicana Court,康南閣,E,
2023/09/03 00:00:00,"1109967577",Helene Tower,喜蓮苑,E,
2023/09/03 00:00:00,"1109967637",Hong Kong Parkview Block 6,陽明山莊第６座,E,"75493"
2023/09/03 00:00:00,"1109967570",13 Headland Block 4,,E,
2023/09/03 00:00:00,"1109967579",Kin Bong Building,建邦大廈,E,
2023/09/03 00:00:00,"1109967590",Hong Kong Parkview Block 9,陽明山莊環翠軒（第九座）,E,"75493"
2023/09/03 00:00:00,"1109967645",Marble Garden,寶馬花園,E,
2023/09/03 00:00:00,"1109967582",Fairview Court,富慧閣,E,
2023/09/03 00:00:00,"1109967632",102 Repulse Bay Road E,淺水灣道１０２號Ｅ,E,"77064"
2023/09/03 00:00:00,"1109967583",Kenthill Mansion,啓協大廈,E,
2023/09/03 00:00:00,"1109967627",102 Repulse Bay Road D,淺水灣道１０２號Ｄ,E,"77064"
2023/09/03 00:00:00,"1109967628",South Bay Villas Block D,南灣新邨Ｄ座,E,"75327"
2023/09/03 00:00:00,"1109967606",South Bay Villas Block C,南灣新邨Ｃ座,E,"75327"
2023/09/03 00:00:00,"1109967567",The Church of Christ in China Kwei Wah Shan College,中華基督教會桂華山中學,E,"72748"
2023/09/03 00:00:00,"1109967572",Hong Kong Parkview Block 10,陽明山莊環翠軒（第十座）,E,"75493"
2023/09/03 00:00:00,"1109967622",Parkview Suite,陽明居,O,"75493"
2023/09/03 00:00:00,"1109967635",102 Repulse Bay Road F,淺水灣道１０２號Ｆ,E,"77064"
2023/09/03 00:00:00,"1109967630",Chu Kee Building,珠璣大廈,E,
2023/09/03 00:00:00,"1109967596",Odeon Building,國賓大廈,E,
2023/09/03 00:00:00,"1109967602",Tung Fat Building Block C,東發大廈Ｃ座,E,"76844"
2023/09/03 00:00:00,"1109967614",South Bay Towers,南灣大廈,E,
2023/09/03 00:00:00,"1109967644",Kiangsu Chekiang College,蘇浙公學,E,"72788"
2023/09/03 00:00:00,"1109967592",Ming Yuen Mansions (Stage 1) Block A,明園大廈（第一期）Ａ座,E,"82088"
2023/09/03 00:00:00,"1109967586",Fortuna Building,幸福大樓,E,
2023/09/03 00:00:00,"1109967605",Villa Corniche Block E,康芷苑Ｅ座,E,"75343"
2023/09/03 00:00:00,"1109967560",Man Kiu College,閩僑中學,E,"72781"
2023/09/03 00:00:00,"1109967651",Wah Hing Building,華興大廈,E,"73180"
2023/09/03 00:00:00,"1109967599",Villa Corniche Block D,康芷苑Ｄ座,E,"75343"
2023/09/03 00:00:00,"1109967564",Lakeside Apartments,湖邊別墅,E,
2023/09/03 00:00:00,"1109967649",Alice Court,雅利閣,E,
2023/09/03 00:00:00,"1109967620",Marble Court,馬寶閣,E,
2023/09/03 00:00:00,"1109967585",Villa Corniche Block A,康芷苑Ａ座,E,"75343"
2023/09/03 00:00:00,"1109967650",North Point Ferry Pier,北角渡輪碼頭,E,"72520"
2023/09/03 00:00:00,"1109967654",Grand Garden Block 2,華景園第２座,E,"75342"
2023/09/03 00:00:00,"1109967638",Parkview Rise,凌雲閣,O,"75493"
2023/09/03 00:00:00,"1109967558",110 Repulse Bay Road House A,１１０淺水灣道Ａ屋,E,"71663"
2023/09/03 00:00:00,"1109967562",13 Headland Block 3,,E,
2023/09/03 00:00:00,"1109967617",102 Repulse Bay Road C,淺水灣道１０２號Ｃ,E,"77064"
2023/09/03 00:00:00,"1109967597",Tung Fat Building Block A,東發大廈Ａ座,E,"76844"
2023/09/03 00:00:00,"1109967647",Grand Garden Block 3,華景園第３座,E,"75342"
2023/09/03 00:00:00,"1109967593",Villa Corniche Block C,康芷苑Ｃ座,E,"75343"
2023/09/03 00:00:00,"1109967652",South Bay Palace Tower 2,南灣御苑第二座,E,"76594"
2023/09/03 00:00:00,"1109967619",Parkview Suite,陽明居,O,"75493"
2023/09/03 00:00:00,"1109967633",Cheong Yuen Apartments,昌苑,E,
2023/09/03 00:00:00,"1109967588",Villa Corniche Block B,康芷苑Ｂ座,E,"75343"
2023/09/03 00:00:00,"1109967569",Parkview Suite,陽明居,O,"75493"
2023/09/03 00:00:00,"1109967598",South Bay Garden Block C,南灣花園Ｃ座,E,"75328"
2023/09/03 00:00:00,"1109967566",South Bay Villas Block A,南灣新邨Ａ座,E,"75327"
2023/09/03 00:00:00,"1109967559",Ming Yuen Mansions (Stage 1) Block C,明園大廈（第一期）Ｃ座,E,"82088"
2023/09/03 00:00:00,"1109967618",Hong Kong Parkview Block 4,陽明山莊第４座,E,"75493"
2023/09/03 00:00:00,"1109967615",Java Commercial Centre,渣華商業中心,E,
2023/09/03 00:00:00,"1109967603",Maylun Apartments,美輪大廈,E,"73173"
2023/09/03 00:00:00,"1109967557",13 Headland Road Block 2,,E,
2023/09/03 00:00:00,"1109967601",Spyglass Hill,,E,
2023/09/03 00:00:00,"1109967608",102 Repulse Bay Road A,淺水灣道１０２號Ａ,E,"77064"
2023/09/03 00:00:00,"1109967612",On Ning Building,安寧大廈,E,"73178"
2023/09/03 00:00:00,"1109967587",South Bay Villas Block B,南灣新邨Ｂ座,E,"75327"
2023/09/03 00:00:00,"1109967686",Tempo Court Block A,天寶大廈Ａ座,E,"75308"
2023/09/03 00:00:00,"1109967735",North Point View Mansion,美景新廈,E,"72329"
2023/09/03 00:00:00,"1109967723",Ocean Bay Block E,,E,"76418"
2023/09/03 00:00:00,"1109967713",Tanner Garden Block 5,丹拿花園５座,E,"75273"
2023/09/03 00:00:00,"1109967691",HK Police Mount Butler Firing Range,香港警察畢拉山射擊場,E,
2023/09/03 00:00:00,"1109967665",Ka Wai Building Block A,嘉威大廈Ａ座,E,"75393"
2023/09/03 00:00:00,"1109967660",Church of All Nations,,O,"72654"
2023/09/03 00:00:00,"1109967693",Hong Lok Building,康樂大廈,E,"73181"
2023/09/03 00:00:00,"1109967690",Tempo Court Block C,天寶大廈Ｃ座,E,"75308"
2023/09/03 00:00:00,"1109967702",Tanner Garden Block 4,丹拿花園４座,E,"75273"
2023/09/03 00:00:00,"1109967695",Tanner Garden Block 3,丹拿花園３座,E,"75273"
2023/09/03 00:00:00,"1109967672",Ying Wah Court,英華閣,E,"72844"
2023/09/03 00:00:00,"1109967673",South Bay Palace Tower 1,南灣御苑第一座,E,"76594"
2023/09/03 00:00:00,"1109967688",One Island Place,港運城一座,E,"77365"
2023/09/03 00:00:00,"1109967682",,賽西湖公園辦事處,E,
2023/09/03 00:00:00,"1109967668",Yu Wai Mansion,旭威閣,E,
2023/09/03 00:00:00,"1109967701",Sea Branch Block C,,E,"75358"
2023/09/03 00:00:00,"1109967756",Pacific Palisades Block 8,寶馬山花園８座,E,"75246"
2023/09/03 00:00:00,"1109967724",Three Island Place,港運城三座,E,"77365"
2023/09/03 00:00:00,"1109967675",Island Lodge,港濤軒,E,
2023/09/03 00:00:00,"1109967698",North Point Industrial Building,北角工業大廈,E,
2023/09/03 00:00:00,"1109967728",Yalford Building,友福園,E,
2023/09/03 00:00:00,"1109967669",,馬寶大廈,E,
2023/09/03 00:00:00,"1109967707",Sea Branch Block B,,E,"75358"
2023/09/03 00:00:00,"1109967696",Tempo Court Block F,天寶大廈Ｆ座,E,"75308"
2023/09/03 00:00:00,"1109967733",Fortune Building,吉利洋樓,E,
2023/09/03 00:00:00,"1109967725",Pacific Palisades Block 3,寶馬山花園３座,E,"75246"
2023/09/03 00:00:00,"1109967732",Ocean Bay Block B,,E,"76418"
2023/09/03 00:00:00,"1109967667",Wealthy Court,富家閣,E,
2023/09/03 00:00:00,"1109967706",Tempo Court Block E,天寶大廈Ｅ座,E,"75308"
2023/09/03 00:00:00,"1109967748",Jade Beach Villa Block B4,華翠海灘別墅Ｂ４座,E,"75355"
2023/09/03 00:00:00,"1109967684",Kiu Wah Building,僑華大廈,E,
2023/09/03 00:00:00,"1109967710",Horizon Lodge,,E,"75357"
2023/09/03 00:00:00,"1109967731",Ocean Bay Block A,,E,"76418"
2023/09/03 00:00:00,"1109967709",C & W Mount Butler Substation,大東電報局畢拉山道變壓站,E,
2023/09/03 00:00:00,"1109967742",Customs Headquarters Building,海關總部大樓,E,
2023/09/03 00:00:00,"1109967711",Ho King View,豪景,E,"72330"
2023/09/03 00:00:00,"1109967718",Feiloon Terrace,輝濃臺,E,
2023/09/03 00:00:00,"1109967716",Pacific Palisades Block 2,寶馬山花園２座,E,"75246"
2023/09/03 00:00:00,"1109967743",Jade Beach Villa Block A1,華翠海灘別墅Ａ１座,E,"75355"
2023/09/03 00:00:00,"1109967715",Sea Branch Block A,,E,"75358"
2023/09/03 00:00:00,"1109967708",Pacific Palisades Block 1,寶馬山花園１座,E,"75246"
2023/09/03 00:00:00,"1109967727",,卍社,E,
2023/09/03 00:00:00,"1109967720",Chan's Creative School (Hong Kong Island),啟基學校（港島）,E,"72594"
2023/09/03 00:00:00,"1109967676",Melody Court,愛琴軒,E,
2023/09/03 00:00:00,"1109967670",Siu Nin Building,兆年大廈,E,
2023/09/03 00:00:00,"1109967750",Bauhinia Garden Block K,,E,"75354"
2023/09/03 00:00:00,"1109967694",Kar Fu Building,嘉富大廈,E,
2023/09/03 00:00:00,"1109967744",Jade Beach Villa Block B3,華翠海灘別墅Ｂ３座,E,"75355"
2023/09/03 00:00:00,"1109967747",Bauhinia Garden Block G,,E,"75354"
2023/09/03 00:00:00,"1109967740",Tanner Court,丹桂閣,E,
2023/09/03 00:00:00,"1109967739",Jade Beach Villa Block B2,華翠海灘別墅Ｂ２座,E,"75355"
2023/09/03 00:00:00,"1109967751",Bauhinia Garden Block E,,E,"75354"
2023/09/03 00:00:00,"1109967683",HKU School of Professional and Continuing Education,香港大學專業進修學院,E,
2023/09/03 00:00:00,"1109967753",Jade Beach Villa Block C2,華翠海灘別墅Ｃ２座,E,"75355"
2023/09/03 00:00:00,"1109967721",Ocean Bay Block D,,E,"76418"
2023/09/03 00:00:00,"1109967699",Brittain House,布立頓樓,E,
2023/09/03 00:00:00,"1109967738",Jade Beach Villa Block B1,華翠海灘別墅Ｂ１座,E,"75355"
2023/09/03 00:00:00,"1109967749",Bauhinia Garden Block J,,E,"75354"
2023/09/03 00:00:00,"1109967754",Bauhinia Garden Block F,,E,"75354"
2023/09/03 00:00:00,"1109967662",King's Tower Block A,昌明洋樓Ａ座,E,"70978"
2023/09/03 00:00:00,"1109967681",Wah Lai Mansion,華禮大廈,E,
2023/09/03 00:00:00,"1109967714",Marble Road Telephone Exchange,馬寶道電話機房,E,
2023/09/03 00:00:00,"1109967680",Tung Po Building,東寶大廈,E,
2023/09/03 00:00:00,"1109967671",Scala Mansion,嘉蘭大廈,E,
2023/09/03 00:00:00,"1109967677",Tanner Garden Block 1,丹拿花園１座,E,"75273"
2023/09/03 00:00:00,"1109967722",King's Court,和景閣,E,"72819"
2023/09/03 00:00:00,"1109967755",Jade Beach Villa Block A2,華翠海灘別墅Ａ２座,E,"75355"
2023/09/03 00:00:00,"1109967661",Hong Kong International School,,E,"72654"
2023/09/03 00:00:00,"1109967730",Pacific Palisades Block 5,寶馬山花園５座,E,"75246"
2023/09/03 00:00:00,"1109967752",Bauhinia Garden Block H,,E,"75354"
2023/09/03 00:00:00,"1109967678",Tanner Garden Block 2,丹拿花園２座,E,"75273"
2023/09/03 00:00:00,"1109967705",Two Island Place,港運城二座,E,"77365"
2023/09/03 00:00:00,"1109967697",Tempo Court Block D,天寶大廈Ｄ座,E,"75308"
2023/09/03 00:00:00,"1109967745",Jade Beach Villa Block C1,華翠海灘別墅Ｃ１座,E,"75355"
2023/09/03 00:00:00,"1109967734",Island Place Tower,港運大廈,E,"77365"
2023/09/03 00:00:00,"1109967741",Pacific Palisades BLock 7,寶馬山花園７座,E,"75246"
2023/09/03 00:00:00,"1109967679",Kin Ming Court,建明閣,E,
2023/09/03 00:00:00,"1109967704",North Point Welfare Association,北角街坊服務中心,E,
2023/09/03 00:00:00,"1109967689",Tempo Court Block B,天寶大廈Ｂ座,E,"75308"
2023/09/03 00:00:00,"1109967737",Pacific Palisades Block 6,寶馬山花園６座,E,"75246"
2023/09/03 00:00:00,"1109967664",Workingberg Commercial Building,華寶商業大廈,E,
2023/09/03 00:00:00,"1109967717",Ocean Bay Block C,,E,"76418"
2023/09/03 00:00:00,"1109967712",TRP Commercial Centre,愛群商業中心,O,"75273"
2023/09/03 00:00:00,"1109967658",Kingsfield Mansion,英輝大廈,E,
2023/09/03 00:00:00,"1109967726",Mount Butler H.F. Radio Receiving Station,畢拿山高頻無線電接收站,E,
2023/09/03 00:00:00,"1109967663",Grand Garden Block 1,華景園第１座,E,"75342"
2023/09/03 00:00:00,"1109967659",Bo Shing Court,寶城閣,E,"72809"
2023/09/03 00:00:00,"1109967807",Royal Bay House 1,,E,"79050"
2023/09/03 00:00:00,"1109967760",Chaton House,天順樓,E,"73195"
2023/09/03 00:00:00,"1109967798",Golden Cedar Court,金柏閣,E,"75261"
2023/09/03 00:00:00,"1109967778",Full Wealth Gardens Block 5,富雅花園５座,O,"75261"
2023/09/03 00:00:00,"1109967834",Healthy Gardens Block C,健威花園Ｃ座,E,"75262"
2023/09/03 00:00:00,"1109967846",Pak Kai Court,百佳閣,E,"75245"
2023/09/03 00:00:00,"1109967783",Jade Beach Villa Block C5,華翠海灘別墅Ｃ５座,E,"75355"
2023/09/03 00:00:00,"1109967827",Golden Maple Court,金楓閣,E,"75261"
2023/09/03 00:00:00,"1109967775",Jade Beach Villa Block A4,華翠海灘別墅Ａ４座,E,"75355"
2023/09/03 00:00:00,"1109967758",Bauhinia Garden Block D,,E,"75354"
2023/09/03 00:00:00,"1109967809",North Point Screening Plant Substation,北角污水隔濾廠變壓站,E,"76886"
2023/09/03 00:00:00,"1109967805",Siu Wah Mansion,兆華大廈,E,"73196"
2023/09/03 00:00:00,"1109967800",Pacific Palisades Block 11,寶馬山花園１１座,E,"75246"
2023/09/03 00:00:00,"1109967815",Royal Bay House 3,,E,"79050"
2023/09/03 00:00:00,"1109967821",Wah Fuk Court,華福閣,E,
2023/09/03 00:00:00,"1109967828",Siu Po Mansion,兆寶大廈,E,
2023/09/03 00:00:00,"1109967780",Jade Beach Villa Block B8,華翠海灘別墅Ｂ８座,E,"75355"
2023/09/03 00:00:00,"1109967839",Hong Fook Court,康福閣,E,"75245"
2023/09/03 00:00:00,"1109967791",Full Wealth Gardens Block 1,富雅花園１座,O,"75261"
2023/09/03 00:00:00,"1109967789",Jade Beach Villa Block C6,華翠海灘別墅Ｃ６座,E,"75355"
2023/09/03 00:00:00,"1109967773",Pacific Palisades Block 9,寶馬山花園９座,E,"75246"
2023/09/03 00:00:00,"1109967817",Ka Fook Court,家福閣,E,"75245"
2023/09/03 00:00:00,"1109967843",56 - 58 Cape Road  Block C,,E,
2023/09/03 00:00:00,"1109967838",Goodwood,佩園,E,
2023/09/03 00:00:00,"1109967823",Healthy Gardens Block D,健威花園Ｄ座,E,"75262"
2023/09/03 00:00:00,"1109967824",Harbour Court,海港閣,E,"72857"
2023/09/03 00:00:00,"1109967808",Pacific Palisades Block 12,寶馬山花園１２座,E,"75246"
2023/09/03 00:00:00,"1109967856",Beaulieu,蒲苑,E,
2023/09/03 00:00:00,"1109967762",Jade Beach Villa Block C3,華翠海灘別墅Ｃ３座,E,"75355"
2023/09/03 00:00:00,"1109967771",Jade Beach Villa Block C4,華翠海灘別墅Ｃ４座,E,"75355"
2023/09/03 00:00:00,"1109967844",Pearl Villa,,E,
2023/09/03 00:00:00,"1109967763",Jade Beach Villa Block B6,華翠海灘別墅Ｂ６座,E,"75355"
2023/09/03 00:00:00,"1109967840",56 - 58 Cape Road  Block A,,E,
2023/09/03 00:00:00,"1109967769",Golden Peach Court,金桃閣,E,"75261"
2023/09/03 00:00:00,"1109967811",Royal Bay House 2,,E,"79050"
2023/09/03 00:00:00,"1109967757",Jade Beach Villa Block B5,華翠海灘別墅Ｂ５座,E,"75355"
2023/09/03 00:00:00,"1109967799",Jade Beach Villa Block B11,華翠海灘別墅Ｂ１１座,E,"75355"
2023/09/03 00:00:00,"1109967781",Bauhinia Garden Block A,,E,"75354"
2023/09/03 00:00:00,"1109967802",Jade Beach Villa Block B12,華翠海灘別墅Ｂ１２座,E,"75355"
2023/09/03 00:00:00,"1109967842",56 - 58 Cape Road  Block B,,E,
2023/09/03 00:00:00,"1109967822",Royal Bay House 6,,E,"79050"
2023/09/03 00:00:00,"1109967777",Bauhinia Garden Block B,,E,"75354"
2023/09/03 00:00:00,"1109967774",Jade Beach Villa Block B7,華翠海灘別墅Ｂ７座,E,"75355"
2023/09/03 00:00:00,"1109967853",On Fook Court,安福閣,E,"75245"
2023/09/03 00:00:00,"1109967795",Jade Beach Villa Block B10,華翠海灘別墅Ｂ１０座,E,"75355"
2023/09/03 00:00:00,"1109967820",Pak Lee Court,百利閣,E,"75245"
2023/09/03 00:00:00,"1109967787",Pacific Palisades Block 10,寶馬山花園１０座,E,"75246"
2023/09/03 00:00:00,"1109967761",Healthy Gardens Block F,健威花園Ｆ座,E,"75262"
2023/09/03 00:00:00,"1109967764",Jade Beach Villa Block A3,華翠海灘別墅Ａ３座,E,"75355"
2023/09/03 00:00:00,"1109967832",Pak Cheung Court,百祥閣,E,"75245"
2023/09/03 00:00:00,"1109967779",Golden Cassia Court,金桂閣,E,"75261"
2023/09/03 00:00:00,"1109967854",K. Wah Centre,嘉華國際中心,E,
2023/09/03 00:00:00,"1109967804",Healthy Gardens Block B,健威花園Ｂ座,E,"75262"
2023/09/03 00:00:00,"1109967759",Bauhinia Garden Block C,,E,"75354"
2023/09/03 00:00:00,"1109967816",Pacific Palisades Block 16,寶馬山花園１６座,E,"75246"
2023/09/03 00:00:00,"1109967792",Golden Pine Court,金松閣,E,"75261"
2023/09/03 00:00:00,"1109967814",Tak Fook Court,德福閣,E,"75245"
2023/09/03 00:00:00,"1109967794",Healthy Gardens Block E,健威花園Ｅ座,E,"75262"
2023/09/03 00:00:00,"1109967766",Miklagard,,E,
2023/09/03 00:00:00,"1109967835",Pak Hee Court,百喜閣,E,"75245"
2023/09/03 00:00:00,"1109967768",Full Wealth Gardens Block 4,富雅花園４座,O,"75261"
2023/09/03 00:00:00,"1109967826",Full Wealth Gardens Block 3,富雅花園３座,O,"75261"
2023/09/03 00:00:00,"1109967776",Fu Bong Mansion,富邦大廈,E,
2023/09/03 00:00:00,"1109967852",Pui Kiu Middle School,培僑中學,E,"72761"
2023/09/03 00:00:00,"1109967772",Healthy Gardens Block A,健威花園Ａ座,E,"75262"
2023/09/03 00:00:00,"1109967819",Royal Bay House 5,,E,"79050"
2023/09/03 00:00:00,"1109967841",King Fook Court,景福閣,E,"75245"
2023/09/03 00:00:00,"1109967810",King's Way Mansion,金運大廈,E,
2023/09/03 00:00:00,"1109967847",Vista Horizon,,E,
2023/09/03 00:00:00,"1109967797",Full Wealth Gardens Block 2,富雅花園２座,O,"75261"
2023/09/03 00:00:00,"1109967793",Eternal Building,合偉大廈,E,
2023/09/03 00:00:00,"1109967785",Jade Beach Villa Block B9,華翠海灘別墅Ｂ９座,E,"75355"
2023/09/03 00:00:00,"1109967831",Pacific Palisades Block 17,寶馬山花園１７座,E,"75246"
2023/09/03 00:00:00,"1109967851",Pak Sing Court,百勝閣,E,"75245"
2023/09/03 00:00:00,"1109967806",Pacific Palisades Block 15,寶馬山花園１５座,E,"75246"
2023/09/03 00:00:00,"1109967830",Pak Tak Court,百德閣,E,"75245"
2023/09/03 00:00:00,"1109967845",Hung Fook Court,鴻福閣,E,"75245"
2023/09/03 00:00:00,"1109967849",Ruby Court Substation,寶石樓變壓站,E,
2023/09/03 00:00:00,"1109967848",Retreat House,天主教靜修院,E,
2023/09/03 00:00:00,"1109967855",Beaulieu,蒲苑,E,
2023/09/03 00:00:00,"1109967765",Chung Hom Kok Fire Station,舂坎角消防局,E,
2023/09/03 00:00:00,"1109967889",Elegance House Block C,怡景大廈Ｃ座,E,"76796"
2023/09/03 00:00:00,"1109967859",Ruby Court,寶石樓,E,
2023/09/03 00:00:00,"1109967950",Healthy Village Estate Site III Block E,健康村第三期Ｅ座,O,"75257"
2023/09/03 00:00:00,"1109967876",Wilshire Towers Tower C,慧雅閣Ｃ座,E,"75276"
2023/09/03 00:00:00,"1109967863",Hillgrove Block A4,璧如花園Ａ４座,E,"75555"
2023/09/03 00:00:00,"1109967884","Chinese Methodist School, Tanner Hill",丹拿山循道學校,E,"73197"
2023/09/03 00:00:00,"1109967929",Hillgrove Block B4,璧如花園Ｂ４座,E,"75555"
2023/09/03 00:00:00,"1109967885",Kingsford Gardens Block A,瓊峰園Ａ座,E,"75277"
2023/09/03 00:00:00,"1109967941",Kingsford Gardens Block C,瓊峰園Ｃ座,E,"75277"
2023/09/03 00:00:00,"1109967887",Elegance House Block A,怡景大廈Ａ座,E,"76796"
2023/09/03 00:00:00,"1109967932",Hillgrove Block B3,璧如花園Ｂ３座,E,"75555"
2023/09/03 00:00:00,"1109967864",Wilshire Towers Tower B,慧雅閣Ｂ座,E,"75276"
2023/09/03 00:00:00,"1109967944",Hillgrove Block C10,璧如花園Ｃ１０座,E,"75555"
2023/09/03 00:00:00,"1109967898",Kingsford Gardens Block B,瓊峰園Ｂ座,E,"75277"
2023/09/03 00:00:00,"1109967871",Hillgrove Block A1,璧如花園Ａ１座,E,"75555"
2023/09/03 00:00:00,"1109967938",Hillgrove Block B1,璧如花園Ｂ１座,E,"75555"
2023/09/03 00:00:00,"1109967888",Emerald Ridge Block 1,鈺華軒第１座,E,"76883"
2023/09/03 00:00:00,"1109967913",Ventura Villa Block C,,E,"76882"
2023/09/03 00:00:00,"1109967909",Hillgrove Block B10,璧如花園Ｂ１０座,E,"75555"
2023/09/03 00:00:00,"1109967891",Lung Tan House,龍騰閣,E,"76184"
2023/09/03 00:00:00,"1109967895",Emerald Ridge Block 4,鈺華軒第４座,E,"76883"
